snapped_at,price,market_cap,total_volume
2019-12-07 00:00:00 UTC,0.20470920564895442,569056602.4703192,6206477.533408132
2019-12-08 00:00:00 UTC,0.20434366351630506,567548400.4189397,4550254.754371317
2019-12-09 00:00:00 UTC,0.20614322334016316,573209677.83938,4036858.7673430596
2019-12-10 00:00:00 UTC,0.20233291826866026,562040740.2864769,6561834.354022112
2019-12-11 00:00:00 UTC,0.1977133154706017,549550147.7577869,8023274.673618397
2019-12-12 00:00:00 UTC,0.1979706626434212,550268112.2397972,4460863.078179046
2019-12-13 00:00:00 UTC,0.19353339474120168,538522806.846299,4588196.191324567
2019-12-14 00:00:00 UTC,0.19375321408605192,538549444.0540208,5495603.325374018
2019-12-15 00:00:00 UTC,0.18924846802893816,525850891.92808294,3991716.290660335
2019-12-16 00:00:00 UTC,0.18724373891053642,520438329.1017617,4700690.141035165
2019-12-17 00:00:00 UTC,0.17396433724505436,485625676.9470978,7471579.200659918
2019-12-18 00:00:00 UTC,0.15817165111002937,436099456.74611014,14153174.620118521
2019-12-19 00:00:00 UTC,0.1581725814191802,438944421.7468489,26863953.961844224
2019-12-20 00:00:00 UTC,0.1628086243277436,452530940.5035068,10551307.920329437
2019-12-21 00:00:00 UTC,0.1640845551456264,456077990.04542834,6934279.352683162
2019-12-22 00:00:00 UTC,0.16212067543274453,450621092.7569595,8823150.576951006
2019-12-23 00:00:00 UTC,0.16617977103797704,461808440.76729023,5891777.454642687
2019-12-24 00:00:00 UTC,0.16187121790483117,449734651.15997183,4382726.618879904
2019-12-25 00:00:00 UTC,0.15538677878701326,431604403.1246439,4195824.540740973
2019-12-26 00:00:00 UTC,0.15590177958582388,433328020.01147234,3241642.7894870043
2019-12-27 00:00:00 UTC,0.15810908396075438,439305125.4676172,4573687.312040231
2019-12-28 00:00:00 UTC,0.1619762744076896,449447150.0172045,4720192.723369328
2019-12-29 00:00:00 UTC,0.1634588350781409,455003089.61026096,4403379.7922022715
2019-12-30 00:00:00 UTC,0.16804744546250397,467231743.3716371,5066939.659461205
2019-12-31 00:00:00 UTC,0.15990266476623557,444470735.1831245,5853152.862812431
2020-01-01 00:00:00 UTC,0.16005769906126724,444809938.8501566,4359912.038964415
2020-01-02 00:00:00 UTC,0.16114771331973202,447876765.8724256,3989431.1273900284
2020-01-03 00:00:00 UTC,0.15806998625338742,439410013.6989981,3764272.223008461
2020-01-04 00:00:00 UTC,0.16604972722417558,461998987.6595082,4992701.230724877
2020-01-05 00:00:00 UTC,0.17320454535183202,481332043.384612,5302702.074283894
2020-01-06 00:00:00 UTC,0.171771002262606,477166578.1456576,5638924.978052334
2020-01-07 00:00:00 UTC,0.18223416846423163,507635954.80008304,9110160.1566924
2020-01-08 00:00:00 UTC,0.18577839516901376,517869253.52903956,10980132.076037731
2020-01-09 00:00:00 UTC,0.18020379494929048,501358247.49189204,8320777.639063895
2020-01-10 00:00:00 UTC,0.1769164592628888,491760063.65355414,5406519.190308629
2020-01-11 00:00:00 UTC,0.19002026210133396,524101028.3083207,7285523.76574323
2020-01-12 00:00:00 UTC,0.19113844098707625,531000897.4805672,8003976.434401113
2020-01-13 00:00:00 UTC,0.19068006393982095,528771835.87304187,4164209.960171879
2020-01-14 00:00:00 UTC,0.18809785199373932,522808197.1311693,3754395.2611653595
2020-01-15 00:00:00 UTC,0.20992678590667138,583504378.6116605,13979736.151270244
2020-01-16 00:00:00 UTC,0.23183557533790644,640946452.6705818,17047047.693457846
2020-01-17 00:00:00 UTC,0.22729713877797286,631698578.2677485,12015896.016098458
2020-01-18 00:00:00 UTC,0.23817079052059412,663347746.9298732,22783582.03886786
