snapped_at,price,market_cap,total_volume
2020-08-12 00:00:00 UTC,0.06094373803306559,547962230.701621,53877450.43295929
2020-08-13 00:00:00 UTC,0.06045891379759235,544369597.5776685,16834829.691347536
2020-08-14 00:00:00 UTC,0.06154439635820748,553747049.2258668,14177275.775917677
2020-08-15 00:00:00 UTC,0.06221007106945302,559522540.4006325,12603219.616797945
2020-08-16 00:00:00 UTC,0.0639649577009774,574557789.9853091,13237066.07235245
2020-08-17 00:00:00 UTC,0.06624972427133048,596770376.843484,19492319.308335748
2020-08-18 00:00:00 UTC,0.08076119228238228,727738809.6029286,48405307.223545454
2020-08-19 00:00:00 UTC,0.07396265534645774,666053987.6879269,50776998.64290976
2020-08-20 00:00:00 UTC,0.07083394039090404,637505463.4473025,31048340.80982821
2020-08-21 00:00:00 UTC,0.07526317083324605,676742397.0797722,21326612.64533159
2020-08-22 00:00:00 UTC,0.07440884311036475,668534364.2271606,40031909.24855521
2020-08-23 00:00:00 UTC,0.08344442967095934,751714898.0180113,47576165.264440514
2020-08-24 00:00:00 UTC,0.09760414419463358,877935403.9598856,84353182.24549986
2020-08-25 00:00:00 UTC,0.09253160962201712,835508096.5813973,70585917.369043
2020-08-26 00:00:00 UTC,0.09425686566885029,845629974.7970077,94445134.05492869
2020-08-27 00:00:00 UTC,0.09724538217994183,874234375.4460341,85801973.90828408
2020-08-28 00:00:00 UTC,0.09289823289708586,834957371.0007194,76034442.5482129
2020-08-29 00:00:00 UTC,0.10777891482537752,968733406.1496602,91066318.3496191
2020-08-30 00:00:00 UTC,0.1400605598955374,1254596329.5272465,244306318.88303578
2020-08-31 00:00:00 UTC,0.129146024262163,1157567866.4172575,297236312.7229114
2020-09-01 00:00:00 UTC,0.14083193451624246,1269114772.460437,172377223.2568638
2020-09-02 00:00:00 UTC,0.15680733897374613,1415686000.780754,256182377.58167744
2020-09-03 00:00:00 UTC,0.16017964114227987,1441476833.7104845,171665038.29360878
2020-09-04 00:00:00 UTC,0.1386800881049671,1249782220.5924132,165995312.822916
2020-09-05 00:00:00 UTC,0.1367312603112458,1227498166.2521863,165633020.38204673
2020-09-06 00:00:00 UTC,0.11088789019470417,998027175.9659253,164113643.95851737
2020-09-07 00:00:00 UTC,0.1355550389198489,1241032810.5822637,132065858.59276344
2020-09-08 00:00:00 UTC,0.13587244742130403,1223339482.9888654,102101979.49250428
2020-09-09 00:00:00 UTC,0.12576933263925727,1130507534.8119917,49057075.605943486
